HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
148572,"31-40","w",9,"92","Jack Russel Terrier",,,,"K",2019,"m","bicolor"
148573,"41-50","w",6,"63","Berger des Pyrenées",,,,"I",2019,"m","schwarz"
148574,"71-80","w",2,"21","Italienisches Windspiel",,,,"K",2019,"w","beige"
148575,"31-40","m",8,"81","Spaniel",,,,"K",2018,"w","braun/weiss"
148575,"31-40","m",8,"81","Spaniel",,,,"K",2018,"m","braun/schwarz"
148576,"41-50","w",10,"101","Mischling klein",,,,"K",2019,"m","schwarz/weiss"
148596,"41-50","w",6,"63","Golden Retriever",,,,"I",2018,"w","weiss"
148599,"41-50","m",11,"119","Chihuahua",,,,"K",2017,"m","rot/schwarz"
148599,"41-50","m",11,"119","Chihuahua",,,,"K",2017,"w","beige"
148600,"51-60","m",10,"101","Irish Soft Coated Wheaten Terrier",,,,"I",2006,"m","weizen"
148601,"31-40","w",11,"111","Bolonka Zwetna",,,,"K",2013,"w","beige/braun"
148602,"61-70","w",8,"81","Elo",,,,"I",2012,"w","weiss/schwarz"
148604,"21-30","w",9,"91","Chihuahua",,,,"K",2016,"w","braun"
148605,"21-30","w",11,"119","Old Englische Bulldogge",,,,"I",2017,"m","grau/weiss"
148606,"31-40","m",8,"81","Italienisches Windspiel",,,,"K",2019,"m","grau"
148610,"21-30","m",9,"91","Zwergspitz",,,,"K",2017,"m","creme"
148610,"21-30","m",9,"91","Perro de Agua Espanol",,,,"I",2019,"m","braun"
148614,"31-40","w",3,"31","Rhodesian Ridgeback",,"Podenco",,"I",2017,"w","braun/weiss"
148615,"21-30","w",11,"111","Sibirischer Husky",,,,"I",2018,"m","schwarz/weiss"
148632,"31-40","w",10,"101","Toy Pudel",,,,"K",2015,"w","rot"
148634,"71-80","m",11,"119","Mischling klein",,,,"K",2018,"w","braun/schwarz"
148642,"21-30","w",3,"34","Zwergspitz",,,,"K",2014,"w","orange"
148644,"21-30","m",2,"23","Bulldog",,,,"I",2017,"m","braun"
148648,"21-30","m",3,"31","Dachshund",,,,"K",2010,"w","schwarz"
148649,"61-70","w",6,"61","Mischling klein",,,,"K",2013,"m","weiss/schwarz"
148658,"21-30","w",11,"115","Zwergspitz",,,,"K",2018,"w","creme"
148665,"31-40","m",9,"91","Boston Terrier",,"Französische Bulldogge",,"K",2013,"m","gestromt"
148666,"61-70","m",11,"111","Bolonka Zwetna",,"Toypudel",,"K",2015,"m","apricot"
148666,"61-70","m",11,"111","Bolonka Zwetna",,,,"K",2019,"m","creme"
148667,"41-50","m",5,"52","Pinscher",,,,"K",2005,"m","schwarz"
148672,"31-40","w",11,"115","Zwergspitz",,,,"K",2019,"m","braun"
148673,"31-40","w",3,"31","Labrador Retriever",,"Pudel",,"I",2019,"m","schwarz"
148676,"21-30","w",12,"121","American Bulldog",,,,"I",2019,"w","weiss/braun gestromt"
148679,"51-60","m",7,"74","Mischling gross",,,,"I",2017,"w","braun/schwarz"
148680,"41-50","w",11,"111","Mischling klein",,,,"K",2012,"m","beige"
148681,"61-70","m",10,"101","Mischling klein",,,,"K",2017,"m","schwarz"
148698,"31-40","m",2,"21","Old English  Sheepdog",,,,"I",2009,"w","grau/weiss"
148721,"61-70","w",10,"101","Boxer",,,,"I",2012,"m","gestromt"
148723,"61-70","w",7,"71","Chihuahua",,,,"K",2014,"m","braun/schwarz"
148725,"21-30","w",4,"44","Französische Bulldogge",,,,"K",2016,"m","blau/weiss"
148727,"71-80","m",2,"24","Labrador",,,,"I",2017,"w","schwarz"
148729,"31-40","m",4,"41","Akita",,,,"I",2019,"w","rot"
148732,"31-40","w",4,"42","Zwergschnauzer",,,,"K",2018,"m","schwarz"
148734,"81-90","m",9,"92","Bolonka Zwetna",,,,"K",2011,"w","choco"
148736,"21-30","m",11,"119","Labrador","Mischling",,,"I",2019,"m","creme"
148749,"51-60","w",5,"52","Yorkshire Terrier",,,,"K",2019,"w","schwarz/rot"
148752,"31-40","m",9,"92","Jack Russel Terrier",,"Boston Terrier",,"K",2014,"w","braun gestromt"
148759,"41-50","w",3,"33","Jack Russel Terrier",,,,"K",2019,"m","weiss"
148761,"41-50","w",11,"111","Französische Bulldogge",,,,"K",2019,"m","braun/grau"
148763,"21-30","m",11,"119","Mischling klein",,,,"K",2017,"m","schwarz"
148769,"41-50","m",9,"91","Deutscher Schäfer",,,,"I",2019,"m","schwarz/braun"
148772,"51-60","w",10,"102","Malteser",,,,"K",2014,"m","weiss"
148777,"21-30","m",1,"14","Labrador","Mischling",,,"I",2012,"w","schwarz"
148781,"31-40","w",12,"123","Yorkshire Terrier",,,,"K",2019,"w","schwarz/gelb"
148788,"71-80","m",11,"119","Pudel",,,,"K",2019,"m","apricot"
148789,"81-90","w",2,"21","Border Collie",,,,"I",2007,"w","schwarz"
148791,"31-40","m",3,"34","Mischling gross",,,,"I",2017,"m","weiss"
148805,"21-30","w",12,"123","Mops",,,,"K",2019,"m","merle"
148806,"21-30","w",4,"44","Mischling gross",,,,"I",2013,"m","beige"
148811,"61-70","m",11,"111","Bearded Collie",,,,"I",2019,"w","schwarz/weiss"
148813,"41-50","m",7,"71","Mischling gross",,,,"I",2019,"w","beige"
148814,"31-40","w",11,"119","Flat Coated Retriever","Mischling",,,"I",2015,"m","schwarz/weiss"
148818,"31-40","w",7,"73","Zwergrauhaardackel",,,,"K",2019,"m","schwarz/rot"
148819,"51-60","m",11,"119","Shih Tzu",,,,"K",2019,"w","braun"
148820,"21-30","w",7,"74","Yorkshire Terrier",,,,"K",2018,"w","blondfarben"
148822,"21-30","m",11,"119","Cane Corso",,,,"I",2019,"m","blue"
148825,"31-40","w",12,"122","Shih Tzu",,,,"K",2015,"m","tricolor"
148827,"41-50","w",4,"44","Pomeranian",,,,"K",2018,"m","hellbraun/weiss"
148835,"51-60","w",5,"51","Jack Russel Terrier",,,,"K",2014,"w","tricolor"
148836,"51-60","w",12,"123","Labrador Retriever",,"Pudel",,"I",2019,"w","schwarz"
148844,"51-60","w",2,"24","Yorkshire Terrier",,,,"K",2018,"w","schwarz/braun"
148858,"61-70","w",6,"61","Yorkshire Terrier",,,,"K",2014,"m","schwarz/braun/weiss"
148868,"41-50","w",4,"42","Lagotto Romagnolo",,,,"I",2019,"m","weiss/braun"
148869,"61-70","w",7,"74","Bolonka Zwetna",,,,"K",2017,"w","blue/merle"
148870,"31-40","w",9,"91","Mischling klein",,,,"K",2018,"m","braun/schwarz"
148875,"21-30","w",2,"21","Zwergpinscher",,,,"K",2019,"m","hell-/dunkelbraun"
148899,"11-20","w",2,"21","Malinois",,,,"I",2019,"w","schwarz"
148901,"31-40","w",4,"42","Schäfer","Mischling",,,"I",2017,"w","beige/weiss"
148902,"51-60","m",2,"24","Mops",,,,"K",2019,"w","blue/tan"
148904,"31-40","w",9,"92","Chihuahua",,,,"K",2014,"m","golden"
148907,"21-30","w",11,"115","Altdeutscher Schäfer",,"Weisser Schäferhund (Berger Blanc Suisse)",,"I",2019,"m","schwarz/braun"
148908,"21-30","w",8,"81","Berner Sennenhund",,,,"I",2013,"m","tricolor"
148909,"21-30","w",9,"92","Französische Bulldogge",,"Boston Terrier",,"K",2019,"w","schwarz/weiss"
148910,"41-50","m",4,"42","Norfolk Terrier",,"Pudel",,"K",2012,"w","braun/weiss"
148911,"51-60","w",9,"91","Mischling klein",,,,"K",2012,"w","weiss/grau"
148912,"31-40","m",3,"33","Border Collie",,"Jack Russel Terrier",,"I",2018,"m","schwarz/weiss"
148914,"31-40","m",2,"24","Bearded Collie",,"Deutscher Schäfer",,"I",2010,"w","braun"
148918,"21-30","m",3,"34","Mischling gross",,,,"I",2010,"w","braun/weiss"
148933,"31-40","m",2,"24","Labrador Retriever","Mischling",,,"I",2015,"w","brindle"
148949,"41-50","w",11,"111","Pinscher",,"Chihuahua",,"K",2018,"m","schwarz/braun"
148954,"21-30","w",7,"74","Mischling gross",,,,"I",2014,"m","schwarz/grau/weiss"
148957,"21-30","m",3,"34","Appenzeller Sennenhund","Mischling",,,"I",2013,"w","tricolor"
148961,"21-30","w",3,"33","Weimaraner",,,,"I",2019,"w","silber"
148963,"41-50","w",10,"101","Boxer",,,,"I",2012,"w","gestromt"
148964,"21-30","w",4,"42","Nova Scotia Duck Tolling Retriever",,,,"I",2019,"m","rot/weiss"
148980,"51-60","m",2,"21","Cavalier King Charles Spaniel",,,,"K",2011,"m","blenheim"
148981,"51-60","w",2,"24","Nova Scotia Duck Tolling Retriever",,,,"I",2019,"m","rot/weiss"
148982,"31-40","m",10,"101","Yorkshire Terrier",,,,"K",2011,"m","black/tan"
148992,"21-30","w",11,"115","Bolonka Zwetna",,,,"K",2019,"w","hellbraun"
148999,"31-40","m",5,"52","Chihuahua",,,,"K",2019,"w","brindle"
149001,"21-30","w",7,"74","Chihuahua",,,,"K",2012,"w","braun/weiss"
149002,"31-40","w",9,"92","Chihuahua",,,,"K",2009,"m","weiss/braun"
149003,"31-40","w",9,"91","Pomeranian",,,,"K",2018,"w","orange"
149011,"21-30","m",6,"61","Shiba Inu",,,,"K",2019,"m","orange"
149020,"21-30","w",5,"51","Pomeranian",,,,"K",2017,"w","braun"
149021,"41-50","w",11,"115","Cavalier King Charles Spaniel",,,,"K",2019,"w","ruby"
149030,"41-50","w",12,"123","Spitz",,,,"K",2019,"w","hellbraun"
149046,"41-50","w",9,"92","Golden Retriever",,,,"I",2019,"w","creme"
149047,"41-50","w",2,"24","Dalmatiner",,,,"I",2019,"m","schwarz/weiss"
149049,"51-60","w",7,"74","Chihuahua",,,,"K",2012,"m","braun"
149050,"51-60","w",12,"122","Yorkshire Terrier",,,,"K",2019,"w","silber"
149052,"21-30","m",7,"71","Deutscher Schäfer",,"Labrador Retriever",,"I",2012,"m","beige"
149054,"21-30","w",11,"111","Bedlington Terrier",,,,"K",2019,"w","weiss/grau"
149057,"21-30","w",11,"119","Whippet",,,,"I",2019,"m","blue-brindle"
149080,"31-40","m",6,"61","Boston Terrier",,,,"K",2019,"m","schwarz/weiss"
149087,"21-30","w",7,"72","Nova Scotia Duck Tolling Retriever",,,,"I",2019,"m","rot"
149095,"41-50","m",11,"115","Lagotto Romagnolo",,,,"I",2015,"m","rotbraun schimmel"
149097,"41-50","m",2,"24","Bolonka Zwetna",,,,"K",2019,"w","hellbraun"
149104,"61-70","w",11,"111","Podengo Portugues ","Mischling",,,"K",2016,"m","braun/weiss"
149109,"31-40","w",11,"111","Cavalier King Charles Spaniel",,,,"K",2019,"m","bicolor"
149110,"31-40","w",6,"63","Dachshund",,"Beagle",,"K",2012,"m","schwarz/braun"
149113,"31-40","m",12,"121","Deutscher Schäferhund",,,,"I",2014,"m","braun/schwarz"
149116,"11-20","w",9,"92","Miniature Australian Shepherd",,,,"K",2019,"w","tricolor"
149121,"21-30","w",9,"92","Deutscher Schäfer",,"Labrador Retriever",,"I",2012,"m","beige"
149123,"41-50","m",9,"92","Flat Coated Retriever",,,,"I",2013,"w","braun"
149124,"71-80","w",12,"122","Pekingese",,,,"K",2010,"w","braun"
149127,"41-50","m",3,"34","Lagotto Romagnolo",,,,"I",2019,"w","braun/weiss"
149128,"21-30","m",3,"31","Bernhardiner",,,,"I",2016,"w","braun/weiss/schwarz"
149129,"31-40","m",8,"81","Pomeranian",,,,"K",2015,"w","beige"
149130,"21-30","m",11,"115","Weisser Schäferhund (Berger Blanc Suisse)",,,,"I",2019,"w","weiss"
149132,"31-40","w",6,"61","Mischling klein",,,,"K",2012,"w","braun/weiss"
149133,"41-50","w",6,"61","Cavalier King Charles Spaniel",,"Pudel",,"K",2019,"w","apricot"
149134,"31-40","m",3,"34","Mops",,,,"K",2019,"m","schwarz"
149137,"21-30","w",11,"119","Labrador Retriever",,,,"I",2013,"w","dunkelbraun"
149138,"41-50","w",7,"72","Yorkshire Terrier",,,,"K",2007,"w","black/tan"
149145,"41-50","w",12,"123","Golden Retriever",,,,"I",2019,"m","golden"
149146,"41-50","m",4,"42","Pomeranian",,,,"K",2017,"w","schwarz"
149148,"21-30","w",8,"81","Mischling klein",,,,"K",2019,"w","beige"
149153,"51-60","w",12,"121","Französische Bulldogge",,,,"K",2019,"m","lilac"
149154,"21-30","w",12,"122","Bearded Collie",,,,"I",2017,"w","schwarz/weiss"
149155,"41-50","m",3,"33","Irish Setter",,,,"I",2019,"m","rot"
149156,"41-50","w",3,"33","Landseer",,"Berner Sennenhund",,"I",2019,"w","schwarz/weiss"
149171,"31-40","m",3,"34","Miniature Bull Terrier",,,,"K",2019,"m","beige"
149223,"41-50","m",3,"34","Luzerner Laufhund",,,,"I",2019,"w","blau"
149238,"41-50","w",12,"123","Papillon",,,,"K",2018,"m","weiss/braun"
149241,"61-70","m",11,"119","Mops",,,,"K",2019,"w","beige"
149242,"21-30","w",6,"61","Yorkshire Terrier",,,,"K",2019,"w","black/tan"
149261,"51-60","w",11,"119","Jack Russel Terrier",,,,"K",2007,"w","weiss/braun"
149276,"31-40","w",12,"123","Golden Retriever","Mischling",,,"I",2017,"w","golden"
149276,"31-40","w",12,"123","Labrador","Mischling",,,"I",2017,"w","beige"
149300,"31-40","w",11,"111","Französische Bulldogge",,,,"K",2018,"m","blau/weiss"
149301,"21-30","w",7,"73","Malteser",,,,"K",2018,"w","weiss"
149306,"31-40","w",9,"92","Chihuahua",,,,"K",2016,"m","steelblue/tan"
149320,"31-40","w",7,"72","Podenco","Mischling",,,"I",2019,"m","schwarz"
149321,"21-30","w",7,"73","Pomeranian",,,,"K",2018,"m","creme"
149324,"21-30","m",9,"92","Golden Retriever",,,,"I",2018,"w","goldbraun"
149341,"41-50","w",9,"92","Pomeranian",,,,"K",2019,"m","beige"
149364,"51-60","w",8,"83","Parson Russell Terrier",,,,"K",2015,"w","weiss/braun"
149366,"51-60","m",2,"23","Pinscher",,,,"K",2019,"w","beige"
149375,"31-40","w",10,"101","Podenco Ibicenco",,,,"I",2019,"w","rot/weiss"
149414,"21-30","w",11,"115","Chihuahua",,,,"K",2014,"m","black/tan"
149415,"31-40","w",11,"119","Mischling gross",,,,"I",2008,"m","braun"
149419,"41-50","m",7,"73","Golden Retriever",,,,"I",2019,"w","golden"
149445,"21-30","w",11,"115","Golden Retriever",,,,"I",2019,"w","blondfarben"
149447,"31-40","w",11,"111","Flat Coated Retriever",,,,"I",2019,"m","schwarz"
149474,"21-30","m",12,"122","Französische Bulldogge",,,,"K",2019,"m","weiss/schwarz"
149475,"31-40","w",2,"23","Shiba Inu",,,,"K",2018,"m","rot/weiss"
149476,"21-30","m",3,"31","Beagle",,,,"K",2019,"m","braun/weiss"
149485,"21-30","m",11,"119","Boxer",,,,"I",2011,"m","brindle"
149498,"41-50","w",2,"21","Samojede",,,,"I",2005,"m","weiss"
149499,"41-50","m",12,"122","Yorkshire Terrier",,,,"K",2019,"m","schwarz/braun/weiss"
149501,"21-30","w",2,"21","Windhund",,,,"I",2013,"w","schwarz/weiss"
149502,"41-50","m",11,"111","Jack Russel Terrier",,,,"K",2017,"w","weiss/schwarz"
149502,"41-50","m",11,"111","Jack Russel Terrier",,,,"K",2016,"m","weiss/schwarz"
149520,"31-40","w",10,"101","Yorkshire Terrier",,,,"K",2019,"m","grau/schwarz"
149522,"21-30","m",5,"52","Chow Chow",,,,"I",2019,"m","creme"
149526,"31-40","w",12,"123","Dachshund",,,,"K",2019,"w","rot"
149527,"31-40","w",10,"101","Yorkshire Terrier",,,,"K",2019,"m","golden"
149532,"21-30","w",11,"111","Dachshund",,"Welsh Corgi",,"K",2016,"m","schwarz/weiss"
149535,"21-30","w",12,"122","Zwergspitz",,"Pomeranian",,"K",2016,"w","creme"
149536,"21-30","w",11,"115","Mischling klein",,,,"K",2017,"m","schwarz/braun"
149539,"21-30","w",10,"101","Mischling gross",,,,"I",2014,"w","schwarz/weiss"
149542,"41-50","w",4,"42","Mischling klein",,,,"K",2019,"w","schwarz/weiss"
149543,"51-60","m",5,"52","Dachshund",,,,"K",2014,"w","schwarz"
149551,"31-40","w",3,"33","Chihuahua",,,,"K",2017,"m","tricolor"
149552,"71-80","w",3,"34","Schnauzer",,,,"I",2013,"m","schwarz"
149557,"71-80","w",8,"82","Mischling klein",,,,"K",2019,"w","tricolor"
149562,"81-90","m",8,"81","Labrador",,,,"I",2012,"w","blondfarben"
149563,"21-30","w",6,"61","Beagle",,,,"K",2015,"m","weiss/braun"
149569,"41-50","w",10,"101","Jack Russel Terrier",,,,"K",2006,"w","tricolor"
149570,"31-40","w",3,"31","Chihuahua",,,,"K",2008,"w","weiss/braun"
149576,"31-40","w",4,"42","Chihuahua",,,,"K",2007,"m","weiss"
149577,"21-30","w",6,"61","Mischling klein",,,,"K",2010,"m","braun"
149591,"31-40","w",9,"92","West Highland White Terrier",,,,"K",2009,"w","weiss"
149596,"51-60","m",7,"74","Jack Russel Terrier",,,,"K",2003,"m","tricolor"
149598,"21-30","w",3,"34","Mischling klein",,,,"K",2015,"w","braun/weiss"
149599,"51-60","w",8,"82","Dachshund",,,,"K",2013,"m","schwarz/braun"
149600,"21-30","w",10,"101","Mischling gross",,,,"I",2011,"w","schwarz/weiss/braun"
149606,"61-70","w",6,"61","Französische Bulldogge",,,,"K",2018,"m","weiss/schwarz"
149607,"41-50","w",11,"119","Pinscher",,,,"K",2019,"m","schwarz/braun"
149608,"51-60","w",4,"44","Pinscher",,,,"K",2019,"m","braun"
149610,"41-50","m",8,"83","Dachshund",,,,"K",2019,"w","saufarben"
149611,"51-60","m",2,"21","Chihuahua",,,,"K",2019,"w","braun"
149625,"21-30","w",10,"101","Cimarron Uruguayo",,,,"I",2016,"w","gestromt"
149626,"51-60","w",3,"33","Mischling gross",,,,"I",2014,"w","schwarz/braun"
149632,"31-40","m",7,"71","Zwergspitz",,,,"K",2016,"w","hellbraun"
149638,"21-30","w",4,"42","English Cocker Spaniel",,,,"K",2019,"w","schwarz"
149642,"41-50","w",11,"111","Chihuahua",,,,"K",2019,"m","braun"
149645,"51-60","w",6,"63","Labrador Retriever",,,,"I",2019,"w","schwarz"
149652,"21-30","w",10,"101","Labrador",,,,"I",2019,"m","grau/schwarz"
149656,"31-40","w",12,"123","Malteser",,,,"K",2019,"w","weiss"
149657,"31-40","m",8,"82","Beagle",,"Rehpinscher",,"K",2019,"w","hellbraun"
149658,"41-50","w",8,"82","Französische Bulldogge",,,,"K",2016,"m","blau"
149659,"21-30","w",9,"91","Chihuahua",,,,"K",2017,"w","tricolor"
149674,"21-30","w",2,"21","Französische Bulldogge",,,,"K",2017,"m","braun/weiss"
149674,"21-30","w",2,"21","Französische Bulldogge",,,,"K",2019,"w","fawn"
149675,"41-50","w",8,"82","Pomeranian",,,,"K",2019,"m","creme"
149677,"41-50","w",6,"63","Mischling gross",,,,"I",2019,"m","hellbraun"
149701,"21-30","w",10,"102","Labrador",,"Boxer",,"I",2019,"w","schwarz/braun"
149704,"21-30","w",9,"92","Pomeranian",,,,"K",2018,"m","beige"
149705,"21-30","w",5,"52","Miniature Australian Shepherd",,,,"K",2019,"m","blue/merle"
149707,"61-70","m",3,"34","Mischling gross",,,,"I",2019,"w","schwarz"
149710,"31-40","w",7,"74","Malteser",,,,"K",2019,"m","weiss"
149711,"21-30","w",11,"119","Jack Russel Terrier",,"Pinscher",,"K",2019,"m","schwarz/braun"
149718,"21-30","w",11,"111","Mischling klein",,,,"K",2018,"w","braun/schwarz"
149719,"21-30","w",2,"21","Border Collie",,"Appenzeller",,"I",2006,"w","braun/weiss"
149721,"31-40","w",11,"115","Malteser",,,,"K",2018,"w","weiss"
149727,"21-30","m",2,"21","Havaneser",,,,"K",2019,"w","rot"
149767,"31-40","w",4,"42","Labrador",,,,"I",2019,"w","schwarz"
149769,"21-30","m",11,"115","Mops",,,,"K",2019,"m","beige"
149794,"31-40","w",11,"115","Mischling klein",,,,"K",2016,"w","braun/gold"
149799,"21-30","w",9,"92","Chihuahua",,,,"K",2011,"w","creme"
149800,"11-20","w",10,"101","Podenco","Mischling",,,"I",2017,"w","braun/weiss"
149804,"41-50","w",7,"71","Grand Basset Griffon Vendeen",,,,"I",2019,"m","tricolor"
149848,"31-40","w",3,"31","Ciobanesc Romanesc Carpatin",,,,"I",2018,"w","braun/gold/schwarz"
149855,"41-50","w",3,"31","Mischling klein",,,,"K",2019,"m","beige"
149858,"21-30","w",7,"72","Dachsbracke",,,,"K",2018,"w","braun"
149859,"71-80","m",2,"23","Mischling gross",,,,"I",2011,"w","braun/schwarz"
149869,"41-50","m",1,"11","Golden Retriever",,,,"I",2019,"m","golden"
149870,"51-60","m",6,"63","Französische Bulldogge",,,,"K",2019,"w","schwarz"
149870,"51-60","m",6,"63","Französische Bulldogge",,,,"K",2019,"w","schwarz"
149917,"61-70","w",2,"23","Akita",,,,"I",2019,"w","schwarz/weiss"
149919,"31-40","w",3,"34","West Highland White Terrier",,,,"K",2012,"w","weiss"
149924,"31-40","w",7,"73","Berner Sennenhund",,"Golden Retriever",,"I",2013,"m","schwarz/weiss"
149926,"21-30","w",11,"119","Französische Bulldogge",,,,"K",2019,"m","schwarz/braun"
149927,"51-60","w",10,"102","Windhund",,,,"I",2019,"m","braun"
149928,"41-50","w",7,"71","Mischling gross",,,,"I",2015,"w","schwarz/weiss"
149938,"31-40","w",10,"101","Labrador Retriever",,,,"I",2019,"w","schwarz"
149940,"21-30","w",11,"119","Bichon frisé",,,,"K",2016,"m","weiss"
149942,"21-30","m",8,"81","Scottish Terrier","Mischling",,,"K",2019,"w","beige"
149943,"31-40","w",12,"123","Chihuahua",,,,"K",2019,"w","merle"
149947,"21-30","w",2,"24","Border Collie",,,,"I",2019,"w","schwarz/weiss"
149953,"51-60","w",9,"92","Mischling klein",,,,"K",2015,"m","schwarz"
149970,"31-40","m",4,"42","Pudel",,"Cocker Spaniel",,"K",2019,"w","apricot"
149974,"41-50","w",3,"34","Französische Bulldogge",,,,"K",2019,"w","fawn"
149982,"21-30","w",7,"74","Zwergspitz",,,,"K",2018,"m","braun"
149983,"31-40","w",11,"111","Mischling klein",,,,"K",2009,"w","beige/weiss"
149987,"21-30","w",3,"33","Australien Kelpie",,,,"I",2015,"m","golden"
149988,"81-90","m",10,"101","Schäfer","Mischling",,,"I",2008,"m","schwarz/braun"
149993,"41-50","m",11,"119","Labrador Retriever",,,,"I",2012,"m","beige"
149994,"31-40","w",5,"51","Mischling gross",,,,"I",2012,"w","schwarz"
149995,"51-60","m",6,"61","Lagotto Romagnolo",,,,"I",2009,"w","marronschimmel"
150000,"41-50","m",9,"92","Mischling gross",,,,"I",2017,"w","schwarz"
150004,"31-40","w",3,"31","Labrador",,,,"I",2009,"w","schwarz"
150022,"41-50","m",10,"102","Jack Russel Terrier",,,,"K",2010,"m","tricolor"
150032,"51-60","m",9,"92","Shiba Inu",,,,"K",2019,"w","rot"
150040,"41-50","m",2,"21","Cavalier King Charles Spaniel",,,,"K",2013,"w","tricolor"
150042,"41-50","w",6,"63","Mischling gross",,,,"I",2009,"w","schwarz"
150045,"31-40","w",9,"92","Mischling klein",,,,"K",2019,"m","weiss/schwarz"
150047,"21-30","w",11,"119","Beagle","Mischling",,,"K",2019,"w","hellbraun/weiss"
150049,"31-40","w",8,"83","Mischling klein",,,,"K",2018,"w","schwarz"
150078,"21-30","w",12,"122","Bichon Havanais",,,,"K",2017,"w","weiss/schwarz"
150100,"61-70","w",2,"21","Chihuahua",,,,"K",2018,"m","rot/weiss"
150102,"31-40","w",2,"21","Irischer rot-weiser Setter",,,,"I",2015,"w","weiss/beige"
150103,"31-40","m",8,"81","Labrador Retriever",,,,"I",2019,"w","braun"
150107,"31-40","w",11,"119","Mischling klein",,,,"K",2017,"m","golden"
150108,"21-30","w",4,"44","Mischling klein",,,,"K",2019,"w","schwarz/weiss"
150127,"31-40","m",4,"42","Papillon",,,,"K",2012,"m","weiss/braun/schwarz"
150132,"31-40","w",9,"92","Malteser",,"Pudel",,"K",2013,"w","braun"
150154,"11-20","w",3,"34","Yorkshire Terrier",,,,"K",2019,"m","schwarz"
150160,"51-60","w",7,"72","Entlebucher Sennenhund",,,,"I",2019,"m","tricolor"
150166,"41-50","m",11,"111","Malinois",,,,"I",2011,"m","schwarz/braun"
150167,"31-40","w",11,"111","Malinois",,,,"I",2010,"w","schwarz/braun"
150170,"41-50","m",11,"119","Beagle",,,,"K",2018,"w","tricolor"
150176,"21-30","w",12,"122","Belgischer Schäferhund",,,,"I",2014,"w","fawn"
150176,"21-30","w",12,"122","Pinscher",,,,"K",2010,"w","black/tan"
150187,"31-40","m",11,"119","Spitz",,,,"K",2019,"w","schwarz"
150192,"51-60","m",7,"72","Papillon",,,,"K",2019,"m","tricolor"
150194,"21-30","w",11,"115","Zwergspitz",,,,"K",2019,"w","schwarz"
150199,"41-50","w",7,"71","Siberian Husky",,,,"I",2012,"w","weiss/grau"
150225,"41-50","w",10,"101","Mischling gross",,,,"I",2006,"m","weiss/rot"
